seed,file,title_presence,subject_presence,fees_presence,duration_presence,instructor_presence,all5_presence
44,course_html/coursera-0632.html,100,100,100,100,100,100
44,course_html/skillshare-0028.html,100,100,100,100,100,100
44,course_html/udemy-0795.html,100,0,100,100,100,0
44,course_html/linkedin-1403.html,100,100,100,100,100,100
44,course_html/coursera-0308.html,100,100,0,100,100,0
44,course_html/coursera-1569.html,100,100,0,100,100,0
44,course_html/edx-0660.html,100,100,0,100,100,0
44,course_html/skillshare-1351.html,100,100,100,100,100,100
44,course_html/skillshare-1408.html,100,100,100,100,100,100
44,course_html/edx-1069.html,100,100,0,100,100,0
44,course_html/coursera-1463.html,100,100,0,100,100,0
44,course_html/edx-0768.html,100,100,0,100,100,0
44,course_html/skillshare-1404.html,100,100,100,100,100,100
44,course_html/skillshare-0824.html,100,100,100,100,100,100
44,course_html/udemy-1595.html,100,0,100,100,100,0
44,course_html/udemy-1783.html,100,100,100,100,100,100
44,course_html/skillshare-1162.html,100,100,100,100,100,100
44,course_html/udemy-1869.html,100,0,100,100,100,0
44,course_html/skillshare-1378.html,100,100,100,100,100,100
44,course_html/linkedin-1069.html,100,100,100,100,100,100
44,course_html/coursera-0186.html,100,100,100,100,100,100
44,course_html/linkedin-1010.html,100,100,100,100,100,100
44,course_html/linkedin-1576.html,100,100,100,100,100,100
44,course_html/edx-0543.html,100,100,0,100,100,0
44,course_html/coursera-1257.html,100,100,100,100,100,100
44,course_html/edx-1570.html,100,100,0,100,100,0
44,course_html/udemy-0731.html,100,0,100,100,100,0
44,course_html/udemy-0136.html,100,100,100,100,100,100
44,course_html/coursera-1915.html,100,100,0,100,100,0
44,course_html/edx-0032.html,100,100,0,100,0,0
44,course_html/edx-1905.html,100,100,0,100,100,0
44,course_html/edx-1858.html,100,100,0,100,100,0
44,course_html/edx-0279.html,100,100,0,100,100,0
44,course_html/skillshare-0476.html,100,100,100,100,100,100
44,course_html/udemy-1606.html,100,100,100,100,100,100
44,course_html/edx-0944.html,100,100,0,100,100,0
44,course_html/coursera-2012.html,100,100,0,100,100,0
44,course_html/udemy-1877.html,100,0,100,100,100,0
44,course_html/skillshare-0499.html,100,100,100,100,100,100
44,course_html/coursera-1360.html,100,100,100,100,100,100
44,course_html/linkedin-0585.html,100,100,100,100,100,100
44,course_html/skillshare-0230.html,100,100,100,100,100,100
44,course_html/udemy-0115.html,100,100,100,100,100,100
44,course_html/udemy-1592.html,100,100,100,100,100,100
44,course_html/edx-0035.html,100,100,0,100,0,0
44,course_html/linkedin-1712.html,100,100,100,100,100,100
44,course_html/edx-1118.html,100,100,0,100,100,0
44,course_html/coursera-0645.html,100,100,100,100,100,100
44,course_html/udemy-0874.html,100,100,100,0,100,0
44,course_html/udemy-1641.html,100,100,100,0,100,0
44,course_html/linkedin-0777.html,100,100,100,100,100,100
44,course_html/udemy-0940.html,100,100,100,0,100,0
44,course_html/skillshare-1577.html,100,100,100,100,100,100
44,course_html/linkedin-1932.html,100,100,100,100,100,100
44,course_html/udemy-1213.html,100,0,100,0,100,0
44,course_html/skillshare-0039.html,100,100,100,100,100,100
44,course_html/edx-1421.html,100,100,0,100,100,0
44,course_html/coursera-0564.html,100,100,100,100,100,100
44,course_html/coursera-0826.html,100,100,100,100,100,100
44,course_html/linkedin-0628.html,100,100,100,100,100,100
44,course_html/edx-1171.html,100,100,0,100,100,0
44,course_html/linkedin-0824.html,100,100,100,100,100,100
44,course_html/udemy-1145.html,100,0,100,100,100,0
44,course_html/edx-1846.html,100,100,0,100,100,0
44,course_html/linkedin-0418.html,100,100,100,100,100,100
44,course_html/linkedin-1163.html,100,100,100,100,100,100
44,course_html/coursera-0290.html,100,100,0,100,100,0
44,course_html/skillshare-1483.html,100,100,100,100,100,100
44,course_html/linkedin-0615.html,100,100,100,100,100,100
44,course_html/udemy-1043.html,100,100,100,100,100,100
44,course_html/skillshare-0538.html,100,100,100,100,100,100
44,course_html/edx-1434.html,100,100,0,100,100,0
44,course_html/udemy-0388.html,100,0,100,0,100,0
44,course_html/edx-0168.html,100,100,0,100,100,0
44,course_html/linkedin-1829.html,100,100,100,100,100,100
44,course_html/udemy-1034.html,100,100,100,100,100,100
44,course_html/udemy-1156.html,100,100,100,100,100,100
44,course_html/linkedin-1606.html,100,100,100,100,100,100
44,course_html/coursera-0540.html,100,100,100,100,100,100
44,course_html/udemy-1815.html,100,100,100,0,100,0
44,course_html/linkedin-0142.html,100,100,100,100,100,100
44,course_html/skillshare-1313.html,100,100,100,100,100,100
44,course_html/edx-2024.html,100,100,0,100,100,0
44,course_html/edx-0496.html,100,100,0,100,100,0
44,course_html/coursera-1996.html,100,100,0,100,100,0
44,course_html/udemy-0438.html,100,100,100,0,100,0
44,course_html/skillshare-1846.html,100,100,100,100,100,100
44,course_html/linkedin-1664.html,100,100,100,100,100,100
44,course_html/skillshare-0513.html,100,100,100,100,100,100
44,course_html/edx-1078.html,100,100,0,100,100,0
44,course_html/coursera-0154.html,100,100,0,100,100,0
44,course_html/skillshare-1077.html,100,100,100,100,100,100
44,course_html/udemy-0599.html,100,0,100,0,100,0
44,course_html/coursera-1718.html,100,100,100,100,100,100
44,course_html/udemy-0455.html,100,100,100,100,100,100
44,course_html/coursera-1100.html,100,100,100,100,100,100
44,course_html/skillshare-0319.html,100,100,100,100,100,100
44,course_html/coursera-0091.html,100,100,0,100,100,0
44,course_html/linkedin-1312.html,100,100,100,100,100,100
44,course_html/skillshare-0640.html,100,100,100,100,100,100
44,course_html/linkedin-1751.html,100,100,100,100,100,100
44,course_html/edx-0255.html,100,100,0,100,100,0
44,course_html/linkedin-0011.html,100,100,100,100,100,100
44,course_html/udemy-1913.html,100,0,100,100,100,0
44,course_html/edx-0317.html,100,100,0,100,100,0
44,course_html/skillshare-1053.html,100,100,100,100,100,100
44,course_html/coursera-0607.html,100,100,0,100,100,0
44,course_html/skillshare-0864.html,100,100,100,100,100,100
44,course_html/linkedin-0749.html,100,100,100,100,100,100
44,course_html/coursera-0174.html,100,100,100,100,100,100
44,course_html/coursera-0631.html,100,100,100,100,100,100
44,course_html/udemy-0247.html,100,0,100,100,100,0
44,course_html/edx-1778.html,100,100,0,100,100,0
44,course_html/linkedin-1323.html,100,100,100,100,100,100
44,course_html/skillshare-1809.html,100,100,100,100,100,100
44,course_html/edx-1476.html,100,100,0,100,100,0
44,course_html/udemy-1395.html,100,100,100,100,100,100
44,course_html/linkedin-1693.html,100,100,100,100,100,100
44,course_html/coursera-0242.html,100,100,0,100,100,0
44,course_html/edx-1225.html,100,100,0,100,100,0
44,course_html/skillshare-1114.html,100,100,100,100,100,100
44,course_html/skillshare-1449.html,100,100,100,100,100,100
44,course_html/edx-0986.html,100,100,0,100,100,0
44,course_html/coursera-0918.html,100,100,0,100,100,0
44,course_html/linkedin-0774.html,100,100,100,100,100,100
44,course_html/linkedin-1683.html,100,100,100,100,100,100
44,course_html/coursera-1643.html,100,100,0,100,100,0
44,course_html/skillshare-1373.html,100,100,100,100,100,100
44,course_html/coursera-1304.html,100,100,0,100,100,0
44,course_html/coursera-0109.html,100,100,100,100,100,100
44,course_html/linkedin-1652.html,100,100,100,100,100,100
44,course_html/coursera-1221.html,100,100,0,100,100,0
44,course_html/linkedin-1020.html,100,100,100,100,100,100
44,course_html/linkedin-0684.html,100,100,100,100,100,100
44,course_html/edx-1757.html,100,100,0,100,100,0
44,course_html/skillshare-1607.html,100,100,100,100,100,100
44,course_html/edx-0712.html,100,100,0,100,100,0
44,course_html/linkedin-1640.html,100,100,100,100,100,100
44,course_html/coursera-1976.html,100,100,0,100,100,0
44,course_html/coursera-0116.html,100,100,0,100,100,0
44,course_html/skillshare-1425.html,100,100,100,100,100,100
44,course_html/udemy-0765.html,100,0,100,100,100,0
44,course_html/skillshare-0606.html,100,100,100,100,100,100
44,course_html/skillshare-1272.html,100,100,100,100,100,100
44,course_html/linkedin-0852.html,100,100,0,100,100,0
44,course_html/coursera-1430.html,100,100,0,100,100,0
44,course_html/skillshare-0433.html,100,100,100,100,100,100
44,course_html/udemy-1738.html,100,100,100,100,100,100
44,course_html/coursera-1876.html,100,100,100,100,100,100
44,course_html/skillshare-0441.html,100,100,100,100,100,100
44,course_html/edx-0398.html,100,100,0,100,100,0
44,course_html/udemy-0007.html,100,100,100,100,100,100
44,course_html/edx-0646.html,100,100,0,100,100,0
44,course_html/skillshare-1719.html,100,100,100,100,100,100
44,course_html/coursera-1642.html,100,100,100,100,100,100
44,course_html/edx-0391.html,100,100,0,100,100,0
44,course_html/coursera-0692.html,100,100,0,100,100,0
44,course_html/coursera-2018.html,100,100,0,100,100,0
44,course_html/coursera-0352.html,100,100,0,100,100,0
44,course_html/udemy-1062.html,100,0,100,100,100,0
44,course_html/coursera-1963.html,100,100,100,100,100,100
44,course_html/skillshare-1348.html,100,100,100,100,100,100
44,course_html/edx-1309.html,100,100,0,100,100,0
44,course_html/udemy-1012.html,100,0,100,100,100,0
44,course_html/udemy-0527.html,100,100,100,100,100,100
44,course_html/linkedin-0111.html,100,100,100,100,100,100
44,course_html/linkedin-1879.html,100,100,100,100,100,100
44,course_html/skillshare-1735.html,100,100,100,100,100,100
44,course_html/coursera-0728.html,100,100,100,100,100,100
44,course_html/coursera-1114.html,100,100,100,100,100,100
44,course_html/coursera-0981.html,100,100,100,100,100,100
44,course_html/edx-0639.html,100,100,0,100,100,0
44,course_html/udemy-0265.html,100,0,100,100,100,0
44,course_html/coursera-0568.html,100,100,100,100,100,100
44,course_html/edx-0196.html,100,100,0,100,100,0
44,course_html/udemy-0540.html,100,100,100,100,100,100
44,course_html/edx-1023.html,100,100,0,100,100,0
44,course_html/edx-0209.html,100,100,0,100,100,0
44,course_html/linkedin-0118.html,100,100,100,100,100,100
44,course_html/skillshare-1136.html,100,100,100,100,100,100
44,course_html/coursera-1716.html,100,100,100,100,100,100
44,course_html/skillshare-0022.html,100,100,100,100,100,100
44,course_html/edx-0535.html,100,100,0,100,100,0
44,course_html/coursera-1193.html,100,100,100,100,100,100
44,course_html/udemy-1069.html,100,0,100,100,100,0
44,course_html/linkedin-1488.html,100,100,100,100,100,100
44,course_html/coursera-0805.html,100,100,100,100,100,100
44,course_html/linkedin-0695.html,100,100,100,100,100,100
44,course_html/skillshare-1943.html,100,100,100,100,100,100
44,course_html/udemy-1479.html,100,0,100,0,100,0
44,course_html/coursera-1861.html,100,100,100,100,100,100
44,course_html/udemy-0012.html,100,100,100,100,100,100
44,course_html/edx-0706.html,100,100,0,100,100,0
44,course_html/skillshare-0911.html,100,100,100,100,100,100
44,course_html/coursera-1749.html,100,100,100,100,100,100
44,course_html/udemy-1215.html,100,100,100,100,100,100
44,course_html/udemy-1541.html,100,100,100,100,100,100
44,course_html/udemy-0141.html,100,100,100,100,100,100
44,course_html/edx-2044.html,100,100,0,100,100,0
44,course_html/skillshare-0129.html,100,100,100,100,100,100
44,course_html/coursera-1944.html,100,100,0,100,100,0
44,course_html/udemy-0904.html,100,0,100,100,100,0
44,course_html/linkedin-0438.html,100,100,100,100,100,100
44,course_html/skillshare-0763.html,100,100,100,100,100,100
44,course_html/edx-1808.html,100,100,0,100,100,0
44,course_html/coursera-0759.html,100,100,100,100,100,100
44,course_html/udemy-1680.html,100,100,100,100,100,100
44,course_html/linkedin-1307.html,100,100,100,100,100,100
44,course_html/edx-0841.html,100,100,0,100,100,0
44,course_html/coursera-0655.html,100,100,100,100,100,100
44,course_html/coursera-2046.html,100,100,100,100,100,100
44,course_html/coursera-0903.html,100,100,100,100,100,100
44,course_html/coursera-0073.html,100,100,0,100,100,0
44,course_html/skillshare-0787.html,100,100,100,100,100,100
44,course_html/skillshare-0136.html,100,100,100,100,100,100
44,course_html/linkedin-1489.html,100,100,100,100,100,100
44,course_html/edx-0276.html,100,100,0,100,100,0
44,course_html/skillshare-1697.html,100,100,100,100,100,100
44,course_html/udemy-1696.html,100,100,100,100,100,100
44,course_html/coursera-1633.html,100,100,100,100,100,100
44,course_html/skillshare-1922.html,100,100,100,100,100,100
44,course_html/skillshare-1875.html,100,100,100,100,100,100
44,course_html/linkedin-1484.html,100,100,100,100,100,100
44,course_html/udemy-1705.html,100,100,100,100,100,100
44,course_html/udemy-0276.html,100,100,100,100,100,100
44,course_html/udemy-1253.html,100,0,100,100,100,0
44,course_html/udemy-1636.html,100,100,100,100,100,100
44,course_html/linkedin-1005.html,100,100,100,100,100,100
44,course_html/udemy-1563.html,100,0,100,0,100,0
44,course_html/edx-1000.html,100,100,0,100,100,0
44,course_html/skillshare-1443.html,100,100,100,100,100,100
44,course_html/udemy-1153.html,100,0,100,0,100,0
44,course_html/udemy-0159.html,100,100,100,100,100,100
44,course_html/edx-1614.html,100,100,0,100,100,0
44,course_html/skillshare-0312.html,100,100,100,100,100,100
44,course_html/skillshare-1861.html,100,100,100,100,100,100
44,course_html/skillshare-1215.html,100,100,100,100,100,100
44,course_html/coursera-0550.html,100,100,100,100,100,100
44,course_html/skillshare-1295.html,100,100,100,100,100,100
44,course_html/skillshare-1454.html,100,100,100,100,100,100
44,course_html/coursera-1174.html,100,100,100,100,100,100
44,course_html/edx-0950.html,100,100,0,100,100,0
44,course_html/edx-0407.html,100,100,0,100,100,0
44,course_html/skillshare-1645.html,100,100,100,100,100,100
44,course_html/udemy-1002.html,100,100,100,0,100,0
44,course_html/linkedin-1646.html,100,100,100,100,100,100
44,course_html/skillshare-0519.html,100,100,100,100,100,100
44,course_html/udemy-1381.html,100,100,100,100,100,100
44,course_html/edx-0023.html,100,100,0,100,0,0
44,course_html/edx-0652.html,100,100,0,100,100,0
44,course_html/linkedin-0059.html,100,100,100,100,100,100
44,course_html/edx-1798.html,100,100,0,100,100,0
44,course_html/linkedin-1199.html,100,100,100,100,100,100
44,course_html/linkedin-0435.html,100,100,100,100,100,100
44,course_html/coursera-1902.html,100,100,100,100,100,100
44,course_html/linkedin-0993.html,100,100,100,100,100,100
44,course_html/coursera-1859.html,100,100,100,100,100,100
44,course_html/coursera-0224.html,100,100,0,100,100,0
44,course_html/skillshare-1120.html,100,100,100,100,100,100
44,course_html/skillshare-1785.html,100,100,100,100,100,100
44,course_html/edx-1432.html,100,100,0,100,100,0
44,course_html/udemy-1881.html,100,100,100,100,100,100
44,course_html/udemy-0712.html,100,0,100,100,100,0
44,course_html/udemy-1655.html,100,100,100,0,100,0
44,course_html/coursera-0829.html,100,100,0,100,100,0
44,course_html/linkedin-0956.html,100,100,100,100,100,100
44,course_html/coursera-1672.html,100,100,100,100,100,100
44,course_html/udemy-0324.html,100,100,100,100,100,100
44,course_html/udemy-0312.html,100,100,100,100,100,100
44,course_html/skillshare-0085.html,100,100,100,100,100,100
44,course_html/skillshare-1181.html,100,100,100,100,100,100
44,course_html/udemy-0590.html,100,0,100,100,100,0
44,course_html/edx-1429.html,100,100,0,100,100,0
44,course_html/udemy-1914.html,100,100,100,100,100,100
44,course_html/linkedin-0699.html,100,100,100,100,100,100
44,course_html/linkedin-1653.html,100,100,100,100,100,100
44,course_html/edx-1096.html,100,100,0,100,100,0
44,course_html/udemy-0304.html,100,100,100,0,100,0
44,course_html/skillshare-1695.html,100,100,100,100,100,100
44,course_html/skillshare-0630.html,100,100,100,100,100,100
44,course_html/coursera-0712.html,100,100,100,100,100,100
44,course_html/linkedin-0911.html,100,100,100,100,100,100
44,course_html/udemy-1394.html,100,0,100,100,100,0
44,course_html/linkedin-0076.html,100,100,100,100,100,100
44,course_html/coursera-0434.html,100,100,0,100,100,0
44,course_html/coursera-1291.html,100,100,100,100,100,100
44,course_html/skillshare-0875.html,100,100,100,100,100,100
44,course_html/linkedin-1082.html,100,100,100,100,100,100
44,course_html/edx-0687.html,100,100,0,100,100,0
44,course_html/edx-1272.html,100,100,0,100,100,0
44,course_html/coursera-0148.html,100,100,100,100,100,100
44,course_html/linkedin-0328.html,100,100,100,100,100,100
44,course_html/edx-1948.html,100,100,0,100,100,0
44,course_html/skillshare-1052.html,100,100,100,100,100,100
44,course_html/linkedin-1603.html,100,100,100,100,100,100
44,course_html/edx-2068.html,100,100,0,100,100,0
44,course_html/coursera-1682.html,100,100,100,100,100,100
44,course_html/edx-1208.html,100,100,0,100,100,0
44,course_html/edx-1310.html,100,100,0,100,0,0
44,course_html/coursera-0145.html,100,100,0,100,100,0
44,course_html/skillshare-0263.html,100,100,100,100,100,100
44,course_html/skillshare-1588.html,100,100,100,100,100,100
44,course_html/edx-0822.html,100,100,0,100,100,0
44,course_html/udemy-0412.html,100,0,100,100,100,0
44,course_html/skillshare-0057.html,100,100,100,100,100,100
44,course_html/udemy-1710.html,100,100,100,100,100,100
44,course_html/skillshare-1063.html,100,100,100,100,100,100
44,course_html/udemy-0580.html,100,0,100,100,100,0
44,course_html/edx-1392.html,100,100,0,100,100,0
44,course_html/coursera-0285.html,100,100,0,100,100,0
44,course_html/linkedin-1843.html,100,100,100,100,100,100
44,course_html/udemy-1146.html,100,100,100,100,100,100
44,course_html/edx-0429.html,100,100,0,100,100,0
44,course_html/skillshare-0347.html,100,100,100,100,100,100
44,course_html/coursera-0415.html,100,100,100,100,100,100
44,course_html/skillshare-0147.html,100,100,100,100,100,100
44,course_html/edx-0695.html,100,100,0,100,100,0
44,course_html/skillshare-1637.html,100,100,100,100,100,100
44,course_html/coursera-1639.html,100,100,0,100,100,0
44,course_html/skillshare-1028.html,100,100,100,100,100,100
44,course_html/skillshare-0715.html,100,100,100,100,100,100
44,course_html/coursera-1369.html,100,100,100,100,100,100
44,course_html/udemy-0205.html,100,100,100,0,100,0
44,course_html/udemy-1185.html,100,100,100,100,100,100
44,course_html/skillshare-1242.html,100,100,100,100,100,100
44,course_html/skillshare-1845.html,100,100,100,100,100,100
44,course_html/skillshare-0212.html,100,100,100,100,100,100
44,course_html/skillshare-0099.html,100,100,100,100,100,100
44,course_html/edx-1824.html,100,100,0,100,100,0
44,course_html/udemy-1133.html,100,0,100,0,100,0
44,course_html/udemy-1098.html,100,100,100,100,100,100
44,course_html/linkedin-1806.html,100,100,100,100,100,100
44,course_html/linkedin-0536.html,100,100,100,100,100,100
44,course_html/edx-1341.html,100,100,0,100,100,0
44,course_html/skillshare-1032.html,100,100,100,100,100,100
44,course_html/coursera-2053.html,100,100,100,100,100,100
44,course_html/skillshare-0196.html,100,100,100,100,100,100
44,course_html/coursera-1079.html,100,100,100,100,100,100
44,course_html/coursera-0882.html,100,100,100,100,100,100
44,course_html/coursera-0788.html,100,100,100,100,100,100
44,course_html/linkedin-1787.html,100,100,100,100,100,100
44,course_html/udemy-0211.html,100,100,100,100,100,100
44,course_html/skillshare-0184.html,100,100,100,100,100,100
44,course_html/skillshare-1371.html,100,100,100,100,100,100
44,course_html/skillshare-1530.html,100,100,100,100,100,100
44,course_html/skillshare-1250.html,100,100,100,100,100,100
44,course_html/edx-0922.html,100,100,0,100,100,0
44,course_html/udemy-1612.html,100,100,100,100,100,100
44,course_html/coursera-0561.html,100,100,100,100,100,100
44,course_html/skillshare-1927.html,100,100,100,100,100,100
44,course_html/coursera-1149.html,100,100,100,100,100,100
44,course_html/udemy-0763.html,100,0,100,0,100,0
44,course_html/linkedin-0611.html,100,100,100,100,100,100
44,course_html/skillshare-0751.html,100,100,100,100,100,100
44,course_html/linkedin-0402.html,100,100,100,100,100,100
44,course_html/coursera-1630.html,100,100,100,100,100,100
44,course_html/udemy-1010.html,100,100,100,100,100,100
44,course_html/linkedin-1252.html,100,100,100,100,100,100
44,course_html/edx-0452.html,100,100,0,100,100,0
44,course_html/linkedin-1869.html,100,100,100,100,100,100
44,course_html/edx-0257.html,0,100,0,100,100,0
44,course_html/udemy-1459.html,100,100,100,0,100,0
44,course_html/skillshare-0738.html,100,100,100,100,100,100
44,course_html/coursera-1897.html,100,100,100,100,100,100
44,course_html/coursera-1258.html,100,100,0,100,100,0
44,course_html/skillshare-0856.html,100,100,100,100,100,100
44,course_html/edx-1396.html,100,100,0,100,100,0
44,course_html/linkedin-1338.html,100,100,100,100,100,100
44,course_html/linkedin-0153.html,100,100,100,100,100,100
44,course_html/edx-1007.html,100,100,0,100,0,0
44,course_html/skillshare-0878.html,100,100,100,100,100,100
44,course_html/coursera-1143.html,100,100,100,100,100,100
44,course_html/udemy-1791.html,100,0,100,100,100,0
44,course_html/skillshare-1840.html,100,100,100,100,100,100
44,course_html/skillshare-1044.html,100,100,100,100,100,100
44,course_html/coursera-0247.html,100,100,100,100,100,100
44,course_html/coursera-1848.html,100,100,100,100,100,100
44,course_html/edx-1708.html,100,100,0,100,0,0
44,course_html/udemy-1570.html,100,0,100,100,100,0
44,course_html/linkedin-1432.html,100,100,100,100,100,100
44,course_html/linkedin-1582.html,100,100,100,100,100,100
44,course_html/skillshare-1436.html,100,100,100,100,100,100
44,course_html/edx-0337.html,100,100,0,100,100,0
44,course_html/udemy-0522.html,100,0,100,100,100,0
44,course_html/edx-1512.html,100,100,0,100,100,0
44,course_html/linkedin-1727.html,100,100,100,100,100,100
44,course_html/udemy-0881.html,100,0,100,100,100,0
44,course_html/edx-0676.html,100,100,0,100,100,0
44,course_html/edx-1101.html,100,100,0,100,100,0
44,course_html/linkedin-1107.html,100,100,100,100,100,100
44,course_html/edx-1627.html,100,100,0,100,100,0
44,course_html/edx-1445.html,100,100,0,100,100,0
44,course_html/udemy-1682.html,100,100,100,100,100,100
44,course_html/skillshare-0344.html,100,100,100,100,100,100
44,course_html/udemy-0479.html,100,100,100,100,100,100
44,course_html/udemy-0535.html,100,100,100,0,100,0
44,course_html/skillshare-0223.html,100,100,100,100,100,100
44,course_html/linkedin-0231.html,100,100,100,100,100,100
44,course_html/linkedin-1916.html,100,100,100,100,100,100
44,course_html/coursera-1213.html,100,100,0,100,100,0
44,course_html/coursera-0797.html,100,100,100,100,100,100
44,course_html/coursera-0922.html,100,100,0,100,100,0
44,course_html/udemy-1672.html,100,0,100,100,100,0
44,course_html/coursera-0883.html,100,100,0,100,100,0
44,course_html/linkedin-0498.html,100,100,100,100,100,100
44,course_html/coursera-1755.html,100,100,0,100,100,0
44,course_html/udemy-0071.html,100,100,100,100,100,100
44,course_html/edx-0029.html,100,100,0,100,100,0
44,course_html/skillshare-1461.html,100,100,100,100,100,100
44,course_html/udemy-1794.html,100,100,100,0,100,0
44,course_html/edx-0372.html,100,100,0,100,0,0
44,course_html/edx-0011.html,0,100,0,100,100,0
44,course_html/linkedin-0353.html,100,100,100,100,100,100
44,course_html/edx-0987.html,100,100,0,100,100,0
44,course_html/udemy-1649.html,100,0,100,100,100,0
44,course_html/coursera-1568.html,100,100,0,100,100,0
44,course_html/udemy-0911.html,100,0,100,100,100,0
44,course_html/coursera-0270.html,100,100,0,100,100,0
44,course_html/skillshare-0539.html,100,100,100,100,100,100
44,course_html/linkedin-0579.html,100,100,100,100,100,100
44,course_html/linkedin-1889.html,100,100,100,100,100,100
44,course_html/coursera-1199.html,100,100,100,100,100,100
44,course_html/udemy-0791.html,100,100,100,100,100,100
44,course_html/udemy-0446.html,100,100,100,0,100,0
44,course_html/edx-1366.html,100,100,0,100,0,0
44,course_html/skillshare-0995.html,100,100,100,100,100,100
44,course_html/coursera-0431.html,100,100,100,100,100,100
44,course_html/edx-2058.html,100,100,0,100,100,0
44,course_html/edx-1122.html,100,100,0,100,100,0
44,course_html/coursera-0961.html,100,100,0,100,100,0
44,course_html/coursera-0731.html,100,100,100,100,100,100
44,course_html/edx-1970.html,100,100,0,100,100,0
44,course_html/coursera-0189.html,100,100,0,100,100,0
44,course_html/skillshare-1119.html,100,100,100,100,100,100
44,course_html/edx-0458.html,100,100,0,100,100,0
44,course_html/coursera-0650.html,100,100,100,100,100,100
44,course_html/coursera-1047.html,100,100,0,100,100,0
